conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,aspek
1724733092383060068,Wed Nov 15 10:16:27 +0000 2023,15234,Ini nih kapten Timnas AMIN Marsekal Madya TNI (Purn.) Muhammad Syaugi. Ngeri nggak? Ngeri dong Untuk jadi pilot pesawat tempur F-16 yg kecepatannya bisa sampai 2.400 km/jam dan menahan G-Force sampai 9G itu dibutuhkan banyak keahlian seperti: - Kemampuan memahami dan https://t.co/5h7M6lzQYJ,1724733092383060068,https://pbs.twimg.com/media/F-97mR8acAATFep.jpg,,in,,217,1065,3263,https://x.com/undefined/status/1724733092383060068,110312278,,/content/tweets-data/+kapabilitas
1792743730136617197,Tue May 21 02:26:27 +0000 2024,351,Guru Bangsa Tjokroaminoto berkata Jika ingin menjadi pemimpin besar menulislah seperti wartawan dan bicaralah seperti orator. Kemampuan menulis &amp; bicara sangat dibutuhkan seorang pemimpin. Lewat tulisan &amp; orasi gagasan tersampaikan kesadaran digerakkan. https://t.co/zsIft44aNn,1792743730136617197,https://pbs.twimg.com/media/GOEa6-WbQAAtKx7.jpg,,in,,2,3,89,https://x.com/undefined/status/1792743730136617197,59823199,,/content/tweets-data/+kapabilitas
1741928505821327728,Mon Jan 01 21:04:53 +0000 2024,1314,𝗔𝗺𝗶𝗻 𝗣𝗮𝗹𝗶𝗻𝗴 𝗧𝗲𝗽𝗮𝘁 ️🇮🇩 Ada 3 parameter utama kualifikasi kepemimpinan menurut seorang masyarakat cerdas di bawah ini paparan sederhana tapi bernilai rasionalitas mumpuni. Semoga seluruh Rakyat Indonesia Bisa memilih dengan tepat dan benar !! 𝐒𝐚𝐥𝐚𝐦 https://t.co/cQ3uaVynmG,1741928505821327728,https://pbs.twimg.com/ext_tw_video_thumb/1741928427148697600/pu/img/LNzPMSZE4Ey79BcC.jpg,,in,,26,32,570,https://x.com/undefined/status/1741928505821327728,3252096199,,/content/tweets-data/+kapabilitas
1745014227566514616,Wed Jan 10 22:08:21 +0000 2024,44,@Chavesz08 @aniesbaswedan tetap pilih yg punya pengalaman baik tidak bau2 KKN integritas dan kapasitas yang baik. ilustrasi hsl survey key opinion leader ketika beliau2 menjalankan tugas Alhamdullilah @aniesbaswedan mempunyai score tinggi dan pantas memimpin bangsa besar ini. #AMINAjaDulu https://t.co/GzBx6IhM7c,1745205967879627049,https://pbs.twimg.com/media/GDg3kzSbAAAG70N.jpg,Chavesz08,in,,0,0,8,https://x.com/undefined/status/1745205967879627049,2564017262,,/content/tweets-data/+kapabilitas
1708451910049841269,Sun Oct 01 12:00:51 +0000 2023,931,Keluarga Cemara Ganjar . . Keluarga di Kanan Rakyat di Kiri Ganjar Tak Perlu Menunggu Aba-aba Lagi Oleh : Angwar Sanunusi Politik itu dinamis kata sebagian besar politisi di negeri ini. Sebagian mengartikannya sebagai keluwesan selebihnya lebih pada di mana ada kesempatan https://t.co/UUMkvVncGS,1708451910049841269,https://pbs.twimg.com/media/F7Wj9B8a0AAtBa1.jpg,,in,,5,1095,333,https://x.com/undefined/status/1708451910049841269,48359478,,/content/tweets-data/+kapabilitas
1756330107093004479,Sat Feb 10 14:51:43 +0000 2024,2565,Pemimpin itu harus memiliki kecerdasan yang tinggi. Ada lima kecerdasan yg harus dimiliki pemimpin: spiritual emosional moral karakter dan tentunya kecerdasan intelektual anda tinggal memakai akal waras untuk membandingkan kecerdasan para calon di dalam pihak itu monggo! https://t.co/ugMlngLuac,1756330107093004479,https://pbs.twimg.com/media/GF-86z5bQAAEV0s.jpg,,in,,3,27,637,https://x.com/undefined/status/1756330107093004479,380347823,,/content/tweets-data/+kapabilitas
1702349573732393357,Thu Sep 14 15:52:21 +0000 2023,1289,Tipe pekerja itu macam-macam. Setiap leader itu juga perlu menanggapi dengan cara berbeda sesuai situasi. Ngasih arahan juga bagian dari leadership kok. Masalah dan tanggung jawab itu walau milik bersama tetep aja yang mimpin dan arahin leader. Kalau ada yang minta arahan https://t.co/SI5Dv5ogHE,1702349573732393357,https://pbs.twimg.com/media/F5_1uYybUAAC17t.png,,in,,13,10,301,https://x.com/undefined/status/1702349573732393357,1457701454,,/content/tweets-data/+kapabilitas
1716037415045894344,Sun Oct 22 10:22:56 +0000 2023,5266,Orang ini punya sederetan kelebihan: 1) pengalaman panjang dan berhasil. 2) pintar &amp; santun. 3) komitmen agana dan kebangsaan. 4) komunikasi handal termasuk bahasa asing. 5) networking yg luas dlm &amp; luar negeri. 6. Matang/dewasa. 7. Dll Kurangnya satu: dia bukan anak Presiden! https://t.co/8W11iLSyXP,1716037415045894344,https://pbs.twimg.com/media/F9CW7yGWQAA7ioM.jpg,,in,,130,756,897,https://x.com/undefined/status/1716037415045894344,380347823,,/content/tweets-data/+kapabilitas
1703323493293781482,Sun Sep 17 08:22:21 +0000 2023,170,PRABOWO vs PASCABOWO Ketika kita berbicara tentang memilih pemimpin bagi negara kita sangatlah penting untuk memilih pemimpin yang masih memiliki rasa optimisme yang kuat terhadap negara mereka sendiri. Optimisme adalah salah satu kualitas yang sangat penting karena pemimpin https://t.co/B5VVT2XN4j,1703323493293781482,https://pbs.twimg.com/media/F6NrXb3bEAAjLfX.jpg,,in,,4,23,49,https://x.com/undefined/status/1703323493293781482,1267940786991099905,,/content/tweets-data/+kapabilitas
1755518226925248963,Thu Feb 08 09:05:35 +0000 2024,11082,Bayangkan dalam 20 tahun: 1) Pengusaha mebel 2) Walikota 3) Gubernur 4) Presiden selama 2 periode 5) Nyalonin anaknya jadi wapres Dibilang gak sepintar itu? Bandingin dengan apa yang kita capai dalam 20 tahun periode 2004-2024. Terlepas dari kebijakan aneh-bin-ajaibnya ,1755518226925248963,,,in,,267,502,2122,https://x.com/undefined/status/1755518226925248963,170542374,,/content/tweets-data/+kapabilitas
1746703176370114738,Mon Jan 15 01:17:44 +0000 2024,1120,Kursi pemimpin itu adalah amanah Memiliki tanggung jawab yg besar Baik terhadap rakyat maupun Maha Pencipta Hanya orang yg beriman pada Allah SWT Tuhan YME yg paham bahwa ini sebuah beban yg harus ditunaikan Pak @aniesbaswedan telah membuktikan bahwa setiap amanah harus https://t.co/3lfdfW9jgX,1746703176370114738,https://pbs.twimg.com/amplify_video_thumb/1746702964541050880/img/MD3eQQrEpHVseIqB.jpg,,in,,9,34,455,https://x.com/undefined/status/1746703176370114738,1355632532,,/content/tweets-data/+kapabilitas
1714486874319061392,Wed Oct 18 03:41:39 +0000 2023,1464,𝐆𝐚𝐧𝐣𝐚𝐫 𝐌𝐚𝐡𝐟𝐮𝐝 Kabar baik hari ini adalah tiupan semangat menuju pesta demokrasi. Capres idaman kita Ganjar Pranowo sudah resmi dipasangkan dengan Mahfud MD. Menko Polhukam yang memiliki banyak kecocokan dengan Ganjar. Tentu dipilihnya Mahfud ini menjawab pertanyaan https://t.co/LwOsWA1hOO,1714486874319061392,https://pbs.twimg.com/media/F8sUuLva4AAWSOX.jpg,,in,,17,173,264,https://x.com/undefined/status/1714486874319061392,821859629034409985,,/content/tweets-data/+kapabilitas
1742566410147312067,Wed Jan 03 15:19:42 +0000 2024,579,Kebiasaan Ganjar blusukan sudah menjadi hobi atau tradisi yang dilakukan Ganjar sejak lama. Tidak hanya sekadar blusukan bahkan Ganjar rutin menginap di rumah warga. Kebiasaan Ganjar blusukan dan menginap di rumah warga dilakukan agar bisa mendengarkan langsung aspirasi dari https://t.co/n3DJDLttC4,1742566410147312067,https://pbs.twimg.com/amplify_video_thumb/1742566330543534080/img/nrE-O_9dEJ04d5uN.jpg,,in,,7,40,131,https://x.com/undefined/status/1742566410147312067,821859629034409985,,/content/tweets-data/+kapabilitas
1742806607074087209,Thu Jan 04 07:14:09 +0000 2024,18010,Mendengar Pak Anies disini rasanya saya sudah berada di perahu yang tepat. Menurut saya Pak Anies adalah pemimpin berpengalaman dan berani yg memang sudah sering menemui bahkan menyelesaikan berbagai persoalan² yg nyata betul ada di kehidupan bermasyarakat. Bagaimana menurut,1742806607074087209,,,in,,165,799,5426,https://x.com/undefined/status/1742806607074087209,720125461116940288,,/content/tweets-data/+kapabilitas
1720807200304873841,Sat Nov 04 14:16:22 +0000 2023,573,Menjadi Gubernur Lembaga Ketahanan Nasional (Lemhannas) itu bukan asal orang namun orang yang punya kemampuan khusus yang layak mendudukinya. Ketika Presiden Jokowi menunjuk Andi Wijajanto sebagai Gubernur Lemhannas bukan tanpa alasan tapi memang layak dan pantas. Ketika Andi https://t.co/SaC0FicDbS,1720807200304873841,https://pbs.twimg.com/media/F-GJB0aaoAASeFv.jpg,,in,,10,52,119,https://x.com/undefined/status/1720807200304873841,1282459217878642688,,/content/tweets-data/+kapabilitas
1752489579092004880,Wed Jan 31 00:30:49 +0000 2024,563,Siapa yang tidak tahu Andika Perkasa? Adalah mantan Panglima TNI Jenderal (Purnawirawan) yang saat ini menjadi Wakil Ketua TPN Ganjar-Mahfud. Andika menyatakan Ganjar adalah seorang nasionalis sejati yang punya visi jelas dan pengalaman tata kelola yang baik sebagai anggota https://t.co/Y4hhrQ5gYC,1752489579092004880,https://pbs.twimg.com/media/GFIX-w-aUAAvz4e.jpg,,in,,1,239,136,https://x.com/undefined/status/1752489579092004880,2650421658,,/content/tweets-data/+kapabilitas
1708490776651640935,Sun Oct 01 14:35:18 +0000 2023,485,Hal yang lumrah jika seorang pencinta alam yg ketika ia menjadi pemimpin tak berjarak dengan rakyatnya pun jam terbang nya di wilayah legislatif &amp; eksekutif seperti Mas Ganjar Pranowo membuat ia memiliki pandangan yg bijak tentang kekuasaan. Namun sesuatu yg amaze https://t.co/U9dhXUEd4d,1708490776651640935,https://pbs.twimg.com/ext_tw_video_thumb/1708490337558339584/pu/img/dEHH24LG7XblRnZQ.jpg,,in,,7,30,150,https://x.com/undefined/status/1708490776651640935,1159689173340585984,,/content/tweets-data/+kapabilitas
1751486454046552388,Sun Jan 28 06:04:46 +0000 2024,572,Orang pinter (baik teori / practial) tapi ditempatkan di posisi jabatan yg ga sesuai ama bidangnya maka ga akan nampak potensinya malah bisa flop Pentingnya leader yg memiliki manajemen SDM itu ya di sini. Mengatur orng sesuai kapabilitasnya ,1751486454046552388,,,in,,8,15,126,https://x.com/undefined/status/1751486454046552388,116632682,,/content/tweets-data/+kapabilitas
1713473111675539825,Sun Oct 15 08:33:19 +0000 2023,333,GIBRAN : ANTARA CANGKEM DAN BALIHO MK belum memutuskan untuk perkara batas usia Capres/Cawapres. UU sekarang yang berlaku batas usia itu paling muda 40 tahun. Sedangkan usia Gibran baru 36 tahun. Maka kalau Gibran mau maju sebagai Cawapres UU harus diubah. Kenapa saya bicara https://t.co/sWqsRE4SxM,1713473111675539825,https://pbs.twimg.com/media/F8d6tU2bkAAhjZP.jpg,,in,,11,143,63,https://x.com/undefined/status/1713473111675539825,821859629034409985,,/content/tweets-data/+kapabilitas
1724657092555100322,Thu Nov 16 03:23:13 +0000 2023,17,@tvOneNews memilih pemimpin apalagi hrs memimpin negara yang besar ini bukan dengan gaya gemoy atau nyantai ... pilih yg punya pengalaman yang baik dengan rekam jejak yang baik punya kapasitas dan integritas yang tinggi serta anti korupsi dan nepotisme. #AMINAjaDulu https://t.co/ya6eN3o1p0,1724991484297162788,https://pbs.twimg.com/media/F_BmnOHaEAAOJ2J.jpg,tvOneNews,in,,0,0,1,https://x.com/undefined/status/1724991484297162788,2564017262,,/content/tweets-data/+kapabilitas
1726458948981838316,Mon Nov 20 04:34:24 +0000 2023,604,Ganjar berjiwa muda... Itu cukup untuk bisa diterima oleh kaum muda. Pemimpin muda it's ok asal cukup jam terbang untuk mampu menangani masalah rakyat yang kompleks ini. Proses itu penting karena perlu kematangan dalam memimpin sebuah bangsa. Tentu beda dengan hanya memimpin https://t.co/cpnZngidcB,1726458948981838316,https://pbs.twimg.com/ext_tw_video_thumb/1726458916970881024/pu/img/fiD5g7FkRIdfY97K.jpg,,in,,2,151,110,https://x.com/undefined/status/1726458948981838316,980685208969031680,,/content/tweets-data/+kapabilitas
1702334833207443843,Thu Sep 14 14:53:46 +0000 2023,262,Lima Tokoh Nasional Kuliti Hitam Putih Ganjar Lima tokoh nasional dengan beragam latar belakang menguliti Hitam Putih Ganjar Pranowo. Hal-hal yang dikuliti mulai dari karier politik kisah hidup Ganjar kontroversi simbol-simbol hingga latar belakang keluarganya. Lima tokoh https://t.co/PE9YxoNwNd,1702334833207443843,https://pbs.twimg.com/media/F5_ogK2bsAA3-CS.jpg,,in,,2,28,66,https://x.com/undefined/status/1702334833207443843,821859629034409985,,/content/tweets-data/+kapabilitas
1731315864249753676,Sun Dec 03 14:14:02 +0000 2023,236,Inilah pemimpin yang pas dan tepat untuk Indonesia. Cakap dalam berkomunikasi serta piawai dalam mengenali serta memahami persoalan yang dihadapi anak muda. Ganjar Pranowo adalah paket komplit seorang pemimpin handal &amp; fasih ketika memberi masukan serta solusi https://t.co/q0QAwIv6aa,1731315864249753676,https://pbs.twimg.com/ext_tw_video_thumb/1731315759853572096/pu/img/zyJe7SchOGbwbB-k.jpg,,in,,3,53,53,https://x.com/undefined/status/1731315864249753676,1248538148990152704,,/content/tweets-data/+kapabilitas
1711150666343985280,Sun Oct 08 22:44:45 +0000 2023,594,Tiba-tiba ia melejit seperti meteor. Ia terpilih dua kali menjadi Walikota Solo (2005 2010). Belum selesai periode kedua ia terpilih menjadi Gubernur Jakarta (2012). Belum selesai periode pertama. Ia terpilih menjadi Presiden RI (2014). Ia adalah Joko Widodo pemimpin yang https://t.co/HnFgELrvJs,1711150666343985280,https://pbs.twimg.com/media/F786dlmbgAAv6Jk.jpg,,in,,8,242,83,https://x.com/undefined/status/1711150666343985280,1282459217878642688,,/content/tweets-data/+kapabilitas
1703360937561034921,Sun Sep 17 10:51:09 +0000 2023,178,Pak Ganjar Pemimpin Masa Depan. Selama 10 tahun memimpin Jateng telah melahirkan 333 inovasi dan 148 penghargaan ini baru prestasi bukan ngemis jadi menteri aplg sampai ngaku melahirkan tokoh seperti pak Jokowi dan Ahok. Ganjar berhasil membuat indeks kebahagiaan warga Jateng https://t.co/5GJFGhWP3S,1703360937561034921,https://pbs.twimg.com/ext_tw_video_thumb/1703360858750124032/pu/img/Rx22m_iadN58wADy.jpg,,in,,2,8,51,https://x.com/undefined/status/1703360937561034921,154435354,,/content/tweets-data/+kapabilitas
1743633376828101098,Sat Jan 06 13:59:26 +0000 2024,157,Menanti Ganjar Oleh : Ario Subagyo Sebetulnya gambaran pemimpin yang kita inginkan itu simpel: merakyat program-programnya masuk akal dan langsung bisa dirasakan hingga lapisan terbawah. Fakta itu juga ditemukan Lembaga Arus Survei Indonesia dalam riset terbarunya bahwa https://t.co/w6uzLP2GRV,1743633376828101098,https://pbs.twimg.com/media/GDKhTrcbYAAlEzg.jpg,,in,,1,175,75,https://x.com/undefined/status/1743633376828101098,48359478,,/content/tweets-data/+kapabilitas
1747088177507229714,Tue Jan 16 02:59:55 +0000 2024,967,Menyapa dari Sorong Papua @aniesbaswedan: Tugas utama pemimpin adalah mengambil keputusan dgn prinsip: 1. Keadilan dan kesetaraan 2. Kepentingan umum 3. Data ilmu pengetahuan akal sehat. 4. Regulasi yg ada Kami sudah buktikan salah satunya saat pandemi di Jakarta dgn https://t.co/1aVH4CP8aP,1747091282651136421,https://pbs.twimg.com/media/GD7qQdXbsAA5yr8.jpg,berlianidris,in,,7,8,249,https://x.com/undefined/status/1747091282651136421,230696471,,/content/tweets-data/+kapabilitas
1751047120218447918,Sat Jan 27 00:59:00 +0000 2024,214,Tidak lama lagi akan terjadi pergantian pemimpin di Indonesia. Lantas pemimpin seperti apa yang kita harapkan? 1. Jujur! Kejujuran membantu memelihara integritas dan kredibilitas seseorang. 2. Amanah Seorang pemimpin haruslah bersikap amanah dan tidak curang. 3. https://t.co/njvPrMvNoA,1751047120218447918,https://pbs.twimg.com/ext_tw_video_thumb/1751047016321310720/pu/img/z-79KdalV0wtrR0F.jpg,,in,,5,9,72,https://x.com/undefined/status/1751047120218447918,2650421658,,/content/tweets-data/+kapabilitas
1710532777253482772,Sat Oct 07 05:49:28 +0000 2023,343,Kriteria Pemimpin Menurut Pak Jusuf Kala JK Bukan Menurut Opung Antara Lain : Mempunyai Leadership Mempunyai Kecerdasan Teguh Pada Pendirian Punya Pengalaman Kriteria Tambahan Dari Netizen : Tidak Suka Nonton Bokepz Wkķkkkkķ https://t.co/57TLmpV6hs,1710532777253482772,https://pbs.twimg.com/ext_tw_video_thumb/1710532172640292864/pu/img/Vh6KtvFw1MN6WdZG.jpg,,in,,2,8,98,https://x.com/undefined/status/1710532777253482772,1418773481764790275,,/content/tweets-data/+kapabilitas
1701859718598377812,Wed Sep 13 07:25:50 +0000 2023,2030,Mata yang tak pernah lelah ketika harus menatap setiap masyarakat.. Telinga yang tak pernah lelah untuk mendengar setiap keluh kesah masyarakat.. Kesederhanaan yang mampu membuat ia diterima masyarakat.. Tidak ada kata istimewa ketika ia menjadi seorang pejabat Tidak ada https://t.co/RLVWfDIbTu,1701859718598377812,https://pbs.twimg.com/media/F544ZI-a8AATd1z.jpg,,in,,38,4137,1366,https://x.com/undefined/status/1701859718598377812,1097827563911602176,,/content/tweets-data/+kapabilitas
1731803566875324437,Mon Dec 04 22:32:00 +0000 2023,371,Ibu Kita Kartini menulis surat. Karena surat dan beragam kegiatannya dia menjadi tokoh emansipasi wanita. Megawati Soekarnoputri tidak kalah hebat dari Kartini di bidangnya politik. Dia berani melawan Soeharto saat itu. Risiko besar menganga siapa berani melawan nyawa https://t.co/tYkx5IPGOc,1731803566875324437,https://pbs.twimg.com/media/GAiaKlEaMAA2r-8.jpg,,in,,3,33,78,https://x.com/undefined/status/1731803566875324437,1282459217878642688,,/content/tweets-data/+kapabilitas
1701577870282469859,Tue Sep 12 12:45:52 +0000 2023,702,● MOHAMMAD ARSJAD RASJID PRABU MANGKUNINGRAT | Pengguna akun @ArsjadRasjid . . Meskipun ada nama Prabu dalam rangkaian nama beliau tapi tak ada kaitannya dengan gerbong kosong Prabu kuda poni yg deklarasi di Semarang bbrp waktu lalu. Pria kelahiran Jakarta 16 Maret 1970 ini https://t.co/HpYGKLLe5C,1701577870282469859,https://pbs.twimg.com/ext_tw_video_thumb/1701572768645709824/pu/img/HmTcynV23w60rTSk.jpg,,in,,9,47,276,https://x.com/undefined/status/1701577870282469859,1159689173340585984,,/content/tweets-data/+kapabilitas
1745689981912576171,Fri Jan 12 06:11:41 +0000 2024,456,Buat leader di level strategis pemahaman masalah secara komprehensif dan holistik itu critical. Supaya kebijakan yg dibuat juga bukan asal selera pribadinya tapi emg berdasar data dan kondisi masalah itu. Komunikasi bagus cuma poin plusnya aja.,1745689987956506858,,WidasSatyo,in,,4,1,45,https://x.com/undefined/status/1745689987956506858,472857347,,/content/tweets-data/+kapabilitas
1745659414164771181,Fri Jan 12 04:10:11 +0000 2024,1077,Ada perbedaan yang mendasar antara arogan dan kompeten. Salah satu hal yang menyebabkan kita tidak bisa berkembang secara umum adalah persepsi yang selalu mengedepankan cara yang wajar dan menganggap bahwa semua harus satu suara . Ada perbedaan pendapat dianggap musuh. Ada https://t.co/QBglWq7CR8,1745659414164771181,https://pbs.twimg.com/media/GDnRrPBb0AAwFXi.png,,in,,9,76,191,https://x.com/undefined/status/1745659414164771181,1426019546180120580,,/content/tweets-data/+kapabilitas
1709186884545724678,Tue Oct 03 12:41:23 +0000 2023,571,GANJAR TAK MEMBAKAR | GANJAR MEMADAMKAN | . . Dulu dia hanya anak pecinta alam di kampusnya yang terbiasa berdialog dengan alam tanpa kegaduhan mengakrabi kidung angin menikmati orkestra gemercik air dan tarian pepohonan. Dia tak terlatih merencanakan &amp; melakukan perang https://t.co/tXFvMEh6M2,1709186884545724678,https://pbs.twimg.com/ext_tw_video_thumb/1709186683290415104/pu/img/7nZWpkJqZ-5Qv1qY.jpg,,in,,9,42,199,https://x.com/undefined/status/1709186884545724678,1159689173340585984,,/content/tweets-data/+kapabilitas
1755431684693230026,Thu Feb 08 03:22:06 +0000 2024,306,Bermodalkan pengalaman kurang lebih 9 tahun di legislatif dan berdasarkan asas meritokrasi atas sepak terjang Pak Ketua yang memukau pdip menugaskan Pak Ketua untuk maju sebagai calon Gubernur Jateng https://t.co/VTATdZLGHe,1755431783557148949,https://pbs.twimg.com/media/GFyL5nEbsAAq3bN.jpg,timpenguinnas,in,,4,2,16,https://x.com/undefined/status/1755431783557148949,1457753196269473793,,/content/tweets-data/+kapabilitas
1724658270403699156,Wed Nov 15 05:19:08 +0000 2023,1647,Ini nih kapten Timnas AMIN Marsekal Madya TNI (Purn.) Muhammad Syaugi. Ngeri nggak? Ngeri dong Untuk jadi pilot pesawat tempur F-16 yg kecepatannya bisa sampai 2.400 km/jam dan menahan G-Force sampai 9G itu dibutuhkan banyak keahlian seperti: - Kemampuan memahami dan https://t.co/NTyMdxpCaw,1724658270403699156,https://pbs.twimg.com/media/F-83joJbQAAyc0v.jpg,,in,,9,48,423,https://x.com/undefined/status/1724658270403699156,836539655478624258,,/content/tweets-data/+kapabilitas
1735955912228249805,Sat Dec 16 09:31:56 +0000 2023,396,Ndasmu Etik; Ketika Prabowo Hina dan Tertawakan Etika Dalam Berpolitik Perilaku marah-marah Prabowo di panggung debat ternyata tidak dijadikan evaluasi dan intropeksi. Kemarahan itu justru dia tularkan kepada kader-kadernya untuk membakar kebencian. Ya dalam rapat internal https://t.co/mTfQux7F03,1735955912228249805,https://pbs.twimg.com/media/GBdasxyaIAAAutc.jpg,,in,,7,36,109,https://x.com/undefined/status/1735955912228249805,494972033,,/content/tweets-data/+kapabilitas
1715336761138896992,Fri Oct 20 11:58:47 +0000 2023,407,Ganjar Mahfud Sang Rwa Bhinneda Kebahagiaan bisa datang dari mana saja termasuk ketika melihat putra-putra terbaik negeri ini merelakan diri menjadi pelayan dan pengabdi rakyat. Mereka memberi diri mengemban tugas berat sebagai nakhoda bagi kapal besar bernama Indonesia. https://t.co/U0hiKkdLxQ,1715336761138896992,https://pbs.twimg.com/media/F84ZsG9aQAI-Btw.jpg,,in,,1,273,174,https://x.com/undefined/status/1715336761138896992,494972033,,/content/tweets-data/+kapabilitas
1744908001117704313,Wed Jan 10 02:24:20 +0000 2024,460,Pemimpin muda. Baru usia 34 tahun. Tapi... Sudah bergabung dengan partai selama 17 tahun. Dan... Selain cerdas juga merupakan seorang komunikator handal. Jadi... Bukan cuma soal umur semata tapi punya jam terbang mencukupi di bidang politik. Selain itu juga punya kapabilitas yang https://t.co/e352Kkcm8C,1744908001117704313,https://pbs.twimg.com/media/GDcokTbbQAAp4eJ.jpg,,in,,9,467,175,https://x.com/undefined/status/1744908001117704313,980685208969031680,,/content/tweets-data/+kapabilitas
1789293708892074411,Sat May 11 13:57:18 +0000 2024,491,Jabatan itu berhubungan dengan kompetensi dan profesionalisme kalau niat baik itu hanya diri sendiri dan Allah yg tahu dan dedikasi tanpa keahlian di bidangnya tentu akan mengalami banyak hambatan dalam melaksanakan tugas sebagai pimpinan. https://t.co/gPj9zOndVa,1789293708892074411,https://pbs.twimg.com/media/GNTZJStacAA3XG9.jpg,,in,,159,162,145,https://x.com/undefined/status/1789293708892074411,1220019150585643009,,/content/tweets-data/+kapabilitas
1709046780028158191,Tue Oct 03 03:24:39 +0000 2023,525,Ganjar unggul di 5 dari 6 kategori sifat kepemimpinan yang diinginkan oleh masyarakat Jatim. 1. Perhatian kpd rakyat 2. Jujur &amp; bersih dr korupsi 3. Pintar &amp; berpendidikan 4. Religius &amp; taat beragama 5. Mampu &amp; cocok memimpin Indonesia Ganjar cuma kalah di kategori tegas &amp; https://t.co/ryMxYFsX9d,1709046780028158191,https://pbs.twimg.com/media/F7fA_UEasAApVD5.jpg,,in,,7,278,181,https://x.com/undefined/status/1709046780028158191,980685208969031680,,/content/tweets-data/+kapabilitas
1706563266447860219,Tue Sep 26 06:56:03 +0000 2023,1293,Setelah 3 skill ini ada satu skill yang aku suka banget: Kemampuan untuk bisa memecah masalah yang besar menjadi detail2 masalah yang lebih kecil sehingga bisa diselesaikan secara runtut. Satu dari sekian skill yang aku biasa screening untuk calon pemimpin.,1706563266447860219,,,in,,21,9,347,https://x.com/undefined/status/1706563266447860219,104823513,,/content/tweets-data/+kapabilitas
1704421364940345803,Wed Sep 20 09:04:54 +0000 2023,184,Jika keutamaan khas seorang gentelman adalah kehormatan maka keutamaan orang yang memperoleh kekuasaan melalui ilmu adalah kebijaksanaan. Untuk memperoleh reputasi sebagai orang bijaksana seseorang harus punya segudang ilmu. Dan jika prasyarat sebagai calon pemimpin harus https://t.co/RkUmptRi4X,1704421364940345803,https://pbs.twimg.com/media/F6dSMrMbwAAqY-i.jpg,,in,,0,9,28,https://x.com/undefined/status/1704421364940345803,1282459217878642688,,/content/tweets-data/+kapabilitas
1715552234212377044,Sat Oct 21 02:15:00 +0000 2023,582,Kita mendukung yang pasti-pasti aja. Pasti rekam jejaknya. Jelas pengalaman kerjanya selama ini di pemerintahan. Paket komplit yang sudah biasa dengan lingkup kerja eksekutif legislatif &amp; yudikatif. Lebih dari seperempat milyar rakyat yang harus dipimpin. Beserta kompleksitas https://t.co/rnvDNiKJLV,1715552234212377044,https://pbs.twimg.com/media/F87dqeRb0AAKeaf.jpg,,in,,8,97,119,https://x.com/undefined/status/1715552234212377044,980685208969031680,,/content/tweets-data/+kapabilitas
1733373411366498583,Sat Dec 09 12:42:41 +0000 2023,10,@democrazymedia Figur Calon Pemimpin yg tdk punya Kapasitas dan Kapabilitas minim pengalaman dan pengetahuan figur yg bgini mau memimpin hampir 300jt Rakyat Indonesia. . Mimpiiii ,1733467198772154577,,democrazymedia,in,,0,1,2,https://x.com/undefined/status/1733467198772154577,1571081398102142978,,/content/tweets-data/+kapabilitas
1745753837108167052,Fri Jan 12 10:25:23 +0000 2024,152,Menjadi pemimpin itu harus mampu turun ke rakyat berdialog dengan rakyat dan mampu memberikan solusi atas berbagai persoalan yang dialami rakyat. Dan hal ini sudah dilakukan Pak Ganjar Pranowo sejak menjabat sebagai kepala daerah. Ganjar M3mberi Solusi #DialogGanjar https://t.co/Eve36tFTRm,1745753837108167052,https://pbs.twimg.com/media/GDop3AKakAAzAuw.jpg,,in,,2,305,54,https://x.com/undefined/status/1745753837108167052,1174287141909590017,,/content/tweets-data/+kapabilitas
1704438252059672840,Wed Sep 20 10:12:00 +0000 2023,193,Ganjar Pranowo merupakan pemimpin yg siap turun ke bawah mendengarkan aspirasi masyarakat dan secara sigap langsung menyelesaikan persoalan masyarakat. Walaupun menjadi pemimpin itu tidak mudah tapi Ganjar berhasil melakukan yg terbaik saat menjadi Gubernur Jateng. Inilah https://t.co/tVb13uXiiT,1704438252059672840,https://pbs.twimg.com/media/F6dhjkPaIAEVasy.jpg,,in,,2,19,45,https://x.com/undefined/status/1704438252059672840,382522068,,/content/tweets-data/+kapabilitas
1740361003827900447,Thu Dec 28 13:16:12 +0000 2023,262,Saat perintah sudah dikeluarkan Pantang bagi prajurit untuk berkata tidak Cukup dengan siap laksanakan Sisanya akal dan strategi yang bertindak Saat panglima bertanya kamu bisa? Jawab dengan lantang siap bisa! Tetap semangat prajuritku. https://t.co/RqwifTKG9y,1740361003827900447,https://pbs.twimg.com/media/GCcBGRbbAAA6svX.jpg,,in,,3,19,18,https://x.com/undefined/status/1740361003827900447,2600820740,,/content/tweets-data/+kapabilitas
